video_id,title,description,published_date,duration,view_count,like_count,comment_count,video_url,channel_name,channel_id,duration_seconds,days_since_published,engagement_rate,views_per_day,likes_per_view
bfFmWU-PPxQ,New York Film Academy: Day 1 - 06 -  Set Your Lights.mov,"Part 6: Set Your Lights

The New York Film Academy Presents an HDSLR Masterclass with World-Renowned Professor, Journalist, and Author Dr. Bob Arnot (Dr. Danger)

Produced by The New York Film Academy in association with B&H Photo Video

Producer: Geoffray Barbier 
Camera: Till Neumann
Editor: Mike Mazzotta

Watch The Entire Lesson:
Introduction - http://www.youtube.com/watch?v=DgVIIWjS2VI
Part 1 - http://www.youtube.com/watch?v=Kb7D8DkBu8I
Part 2 - http://www.youtube.com/watch?v=Yg_v49HYeLE
Part 3 - http://www.youtube.com/watch?v=Qz3r0IIgx8k
Part 4 - http://www.youtube.com/watch?v=zn2OsOBOdHM
Part 5 - http://www.youtube.com/watch?v=912zIBEXUd0
Part 6 - http://www.youtube.com/watch?v=bfFmWU-PPxQ
Part 7 - http://www.youtube.com/watch?v=hOlR9kaTk6I
Part 8 - http://www.youtube.com/watch?v=aABnDNRr2Pw



For more information, please visit http://www.NYFA.edu

For more information about any of the products seen in the video, go to http://www.bhphotovideo.com/


Dr. Bob Arnot's IMDB Profile: http://www.imdb.com/name/nm2410179/",2011-01-08 00:25:11+00:00,PT2M6S,3070,10,1,https://www.youtube.com/watch?v=bfFmWU-PPxQ,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,126,5453,0.36,0.56,0.33
912zIBEXUd0,New York Film Academy: Day 1 - 05 - Select Field of View.mov,"Part 5: Select Field of View

The New York Film Academy Presents an HDSLR Masterclass with World-Renowned Professor, Journalist, and Author Dr. Bob Arnot (Dr. Danger)

Produced by The New York Film Academy in association with B&H Photo Video

Producer: Geoffray Barbier 
Camera: Till Neumann
Editor: Mike Mazzotta

Watch The Entire Lesson:
Introduction - http://www.youtube.com/watch?v=DgVIIWjS2VI
Part 1 - http://www.youtube.com/watch?v=Kb7D8DkBu8I
Part 2 - http://www.youtube.com/watch?v=Yg_v49HYeLE
Part 3 - http://www.youtube.com/watch?v=Qz3r0IIgx8k
Part 4 - http://www.youtube.com/watch?v=zn2OsOBOdHM
Part 5 - http://www.youtube.com/watch?v=912zIBEXUd0
Part 6 - http://www.youtube.com/watch?v=bfFmWU-PPxQ
Part 7 - http://www.youtube.com/watch?v=hOlR9kaTk6I
Part 8 - http://www.youtube.com/watch?v=aABnDNRr2Pw



For more information, please visit http://www.NYFA.edu

For more information about any of the products seen in the video, go to http://www.bhphotovideo.com/


Dr. Bob Arnot's IMDB Profile: http://www.imdb.com/name/nm2410179/",2011-01-08 00:07:25+00:00,PT2M21S,1358,10,2,https://www.youtube.com/watch?v=912zIBEXUd0,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,141,5453,0.88,0.25,0.74
zn2OsOBOdHM,New York Film Academy: Day 1 - 04 - Select Frame Rate.mov,"Part 4: Select Frame Rate

The New York Film Academy Presents an HDSLR Masterclass with World-Renowned Professor, Journalist, and Author Dr. Bob Arnot (Dr. Danger)

Produced by The New York Film Academy in association with B&H Photo Video

Producer: Geoffray Barbier 
Camera: Till Neumann
Editor: Mike Mazzotta

Watch The Entire Lesson:
Introduction - http://www.youtube.com/watch?v=DgVIIWjS2VI
Part 1 - http://www.youtube.com/watch?v=Kb7D8DkBu8I
Part 2 - http://www.youtube.com/watch?v=Yg_v49HYeLE
Part 3 - http://www.youtube.com/watch?v=Qz3r0IIgx8k
Part 4 - http://www.youtube.com/watch?v=zn2OsOBOdHM
Part 5 - http://www.youtube.com/watch?v=912zIBEXUd0
Part 6 - http://www.youtube.com/watch?v=bfFmWU-PPxQ
Part 7 - http://www.youtube.com/watch?v=hOlR9kaTk6I
Part 8 - http://www.youtube.com/watch?v=aABnDNRr2Pw



For more information, please visit http://www.NYFA.edu

For more information about any of the products seen in the video, go to http://www.bhphotovideo.com/


Dr. Bob Arnot's IMDB Profile: http://www.imdb.com/name/nm2410179/",2011-01-07 23:52:44+00:00,PT1M34S,1101,6,0,https://www.youtube.com/watch?v=zn2OsOBOdHM,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,94,5453,0.54,0.2,0.54
Qz3r0IIgx8k,New York Film Academy: Day 1 - 03 - Select Color Scheme.mov,"Part 3: Select Color Scheme

The New York Film Academy Presents an HDSLR Masterclass with World-Renowned Professor, Journalist, and Author Dr. Bob Arnot (Dr. Danger)

Produced by The New York Film Academy in association with B&H Photo Video

Producer: Geoffray Barbier 
Camera: Till Neumann
Editor: Mike Mazzotta

Watch The Entire Lesson:
Introduction - http://www.youtube.com/watch?v=DgVIIWjS2VI
Part 1 - http://www.youtube.com/watch?v=Kb7D8DkBu8I
Part 2 - http://www.youtube.com/watch?v=Yg_v49HYeLE
Part 3 - http://www.youtube.com/watch?v=Qz3r0IIgx8k
Part 4 - http://www.youtube.com/watch?v=zn2OsOBOdHM
Part 5 - http://www.youtube.com/watch?v=912zIBEXUd0
Part 6 - http://www.youtube.com/watch?v=bfFmWU-PPxQ
Part 7 - http://www.youtube.com/watch?v=hOlR9kaTk6I
Part 8 - http://www.youtube.com/watch?v=aABnDNRr2Pw



For more information, please visit http://www.NYFA.edu

For more information about any of the products seen in the video, go to http://www.bhphotovideo.com/


Dr. Bob Arnot's IMDB Profile: http://www.imdb.com/name/nm2410179/",2011-01-07 23:45:44+00:00,PT2M58S,2123,10,1,https://www.youtube.com/watch?v=Qz3r0IIgx8k,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,178,5453,0.52,0.39,0.47
Yg_v49HYeLE,New York Film Academy Presents: An HDSLR Masterclass with Dr. Bob Arnot (Part 2),"Part 2:  Select Picture Profile

The New York Film Academy Presents an HDSLR Masterclass with World-Renowned Professor, Journalist, and Author Dr. Bob Arnot (Dr. Danger)

Produced by The New York Film Academy in association with B&H Photo Video

Producer: Geoffray Barbier 
Camera: Till Neumann
Editor: Mike Mazzotta

Watch The Entire Lesson:
Introduction - http://www.youtube.com/watch?v=DgVIIWjS2VI
Part 1 - http://www.youtube.com/watch?v=Kb7D8DkBu8I
Part 2 - http://www.youtube.com/watch?v=Yg_v49HYeLE
Part 3 - http://www.youtube.com/watch?v=Qz3r0IIgx8k
Part 4 - http://www.youtube.com/watch?v=zn2OsOBOdHM
Part 5 - http://www.youtube.com/watch?v=912zIBEXUd0
Part 6 - http://www.youtube.com/watch?v=bfFmWU-PPxQ
Part 7 - http://www.youtube.com/watch?v=hOlR9kaTk6I
Part 8 - http://www.youtube.com/watch?v=aABnDNRr2Pw



For more information, please visit http://www.NYFA.edu

For more information about any of the products seen in the video, go to http://www.bhphotovideo.com/


Dr. Bob Arnot's IMDB Profile: http://www.imdb.com/name/nm2410179/",2011-01-07 23:25:52+00:00,PT1M53S,2482,9,2,https://www.youtube.com/watch?v=Yg_v49HYeLE,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,113,5453,0.44,0.46,0.36
Kb7D8DkBu8I,New York Film Academy Presents: An HDSLR Masterclass with Dr. Bob Arnot (Part 1),"Part 1: Set Your Exposure

The New York Film Academy Presents an HDSLR Masterclass with World-Renowned Professor, Journalist, and Author Dr. Bob Arnot (Dr. Danger)

Produced by The New York Film Academy in association with B&H Photo Video

Producer: Geoffray Barbier 
Camera: Till Neumann
Editor: Mike Mazzotta

Watch The Entire Lesson:
Introduction - http://www.youtube.com/watch?v=DgVIIWjS2VI
Part 1 - http://www.youtube.com/watch?v=Kb7D8DkBu8I
Part 2 - http://www.youtube.com/watch?v=Yg_v49HYeLE
Part 3 - http://www.youtube.com/watch?v=Qz3r0IIgx8k
Part 4 - http://www.youtube.com/watch?v=zn2OsOBOdHM
Part 5 - http://www.youtube.com/watch?v=912zIBEXUd0
Part 6 - http://www.youtube.com/watch?v=bfFmWU-PPxQ
Part 7 - http://www.youtube.com/watch?v=hOlR9kaTk6I
Part 8 - http://www.youtube.com/watch?v=aABnDNRr2Pw



For more information, please visit http://www.NYFA.edu

For more information about any of the products seen in the video, go to http://www.bhphotovideo.com/


Dr. Bob Arnot's IMDB Profile: http://www.imdb.com/name/nm2410179/",2011-01-07 23:10:22+00:00,PT2M8S,2480,4,1,https://www.youtube.com/watch?v=Kb7D8DkBu8I,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,128,5453,0.2,0.45,0.16
DgVIIWjS2VI,New York Film Academy Presents: An HDSLR Masterclass with Dr. Bob Arnot (Introduction),"The New York Film Academy Presents an HDSLR Masterclass with World-Renowned Professor, Journalist, and Author Dr. Bob Arnot (Dr. Danger)

Produced by The New York Film Academy in association with B&H Photo Video

Producer: Geoffray Barbier 
Camera: Till Neumann
Editor: Mike Mazzotta

Watch The Entire Lesson:
Introduction - http://www.youtube.com/watch?v=DgVIIWjS2VI
Part 1 - http://www.youtube.com/watch?v=Kb7D8DkBu8I
Part 2 - http://www.youtube.com/watch?v=Yg_v49HYeLE
Part 3 - http://www.youtube.com/watch?v=Qz3r0IIgx8k
Part 4 - http://www.youtube.com/watch?v=zn2OsOBOdHM
Part 5 - http://www.youtube.com/watch?v=912zIBEXUd0
Part 6 - http://www.youtube.com/watch?v=bfFmWU-PPxQ
Part 7 - http://www.youtube.com/watch?v=hOlR9kaTk6I
Part 8 - http://www.youtube.com/watch?v=aABnDNRr2Pw



For more information, please visit http://www.NYFA.edu

For more information about any of the products seen in the video, go to http://www.bhphotovideo.com/


Dr. Bob Arnot's IMDB Profile: http://www.imdb.com/name/nm2410179/",2011-01-07 23:10:15+00:00,PT3M53S,2052,12,0,https://www.youtube.com/watch?v=DgVIIWjS2VI,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,233,5453,0.58,0.38,0.58
st7opdYl2aA,New York Film Academy Presents: An Interview with The Creators of THE SHORT SHOW (Webisode Series),"***Disclaimer:  The View and Opinions expressed in this interview are NOT those of the New York Film Academy***

New York Film Academy presents an Interview with Corey Scott Rutledge & Dirk Otis, some of the people responsible for THE SHORTS SHOW, a comedic Webisode series in the vein of such classics as 'The Kids in The Hall', 'Whitest Kids You Know', and 'Upright Citizens Brigade'.

Official Website:
http://www.theshortsshow.com

For more information, head over to http://www.nyfa.edu",2010-12-21 22:42:43+00:00,PT8M31S,3655,23,1,https://www.youtube.com/watch?v=st7opdYl2aA,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,511,5471,0.66,0.67,0.63
f2pLUTGWr4s,"New York Film Academy: ""Dreamer"" Directed by Ali Khursid","Short film produced at the New York Film Academy's Japan Summer Filmmaking Program and directed by Ali Khursid

Japan 4wk Summer Program 2010

For more information on the New York Film Academy, please visit www.nyfa.edu",2010-12-15 21:12:58+00:00,PT1M51S,3479,19,7,https://www.youtube.com/watch?v=f2pLUTGWr4s,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,111,5477,0.75,0.64,0.55
t7LdJx54nZU,"NEW YORK FILM ACADEMY STUDENT‬: ""LIGAW (Lost)"" Directed by Christa Pabelle Manikan","Short film produced at the New York Film Academy's Japan Summer Filmmaking Program and directed by Christa Pabelle Manikan

Japan 4wk Summer Program 2010

For more information on the New York Film Academy, please visit www.nyfa.edu",2010-12-15 21:06:26+00:00,PT3M12S,1909,11,1,https://www.youtube.com/watch?v=t7LdJx54nZU,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,192,5477,0.63,0.35,0.58
qDKOy3Fpb_g,"NEW YORK FILM ACADEMY STUDENT‬: ""Red Ribbon"" Directed by Vika Abbat","Short film produced at the New York Film Academy's Japan Summer Filmmaking Program and directed by Vika Abbat

Japan 4wk Summer Program 2010

For more information on the New York Film Academy, please visit www.nyfa.edu",2010-12-15 21:01:51+00:00,PT4M52S,1130,10,1,https://www.youtube.com/watch?v=qDKOy3Fpb_g,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,292,5477,0.97,0.21,0.88
yMmwtjsZJKA,"New York Film Academy Student: ""Ninja in da Hood"" Directed by Anne Tong","Short film produced at the New York Film Academy's Japan Summer Filmmaking Program and directed by Anne Tong

Japan 4wk Summer Program 2010

For more information on the New York Film Academy, please visit www.nyfa.edu",2010-12-15 21:00:51+00:00,PT2M52S,1301,6,2,https://www.youtube.com/watch?v=yMmwtjsZJKA,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,172,5477,0.61,0.24,0.46
wZPLkjPu-wo,New York Film Academy Presents: A Q&A with Jim Sturgess & Richard Raymond (pt 3 of 3),"Richard Raymond (Producer), and Jim Sturgess, Star of Hit Films such as 'Across the Universe' and '21', sat down for a Question and Answer Session with the students of The New York Film Academy. Watch as they discuss their new film 'Heartless'. and answer Questions from our Acting, Screenwriting, Filmmaking, and Producing Students at our Union Square Campus.

Jim Sturgess' IMDB Entry:
http://www.imdb.com/name/nm0836343/

Richard Raymond's IMDB Entry:
http://www.imdb.com/name/nm1995070/

'Heartless' IMDB Entry:
http://www.imdb.com/title/tt1220214/


Watch the Entire Q&A
Part 1: http://www.youtube.com/watch?v=skcpyLTANI8
Part 2: http://www.youtube.com/watch?v=g3vc7SdL2oc
Part 3: http://www.youtube.com/watch?v=wZPLkjPu-wo

For More Information about the New York Film Academy, go to http://www.nyfa.edu",2010-12-06 23:07:15+00:00,PT4M41S,1822,10,0,https://www.youtube.com/watch?v=wZPLkjPu-wo,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,281,5485,0.55,0.33,0.55
g3vc7SdL2oc,New York Film Academy Presents: A Q&A with Jim Sturgess & Richard Raymond (pt 2 of 3),"Richard Raymond (Producer), and Jim Sturgess, Star of Hit Films such as 'Across the Universe' and '21', sat down for a Question and Answer Session with the students of The New York Film Academy. Watch as they discuss their new film 'Heartless'. and answer Questions from our Acting, Screenwriting, Filmmaking, and Producing Students at our Union Square Campus.

Jim Sturgess' IMDB Entry:
http://www.imdb.com/name/nm0836343/

Richard Raymond's IMDB Entry:
http://www.imdb.com/name/nm1995070/

'Heartless' IMDB Entry:
http://www.imdb.com/title/tt1220214/


Watch the Entire Q&A
Part 1: http://www.youtube.com/watch?v=skcpyLTANI8
Part 2: http://www.youtube.com/watch?v=g3vc7SdL2oc
Part 3: http://www.youtube.com/watch?v=wZPLkjPu-wo

For More Information about the New York Film Academy, go to http://www.nyfa.edu",2010-12-06 23:02:01+00:00,PT7M35S,1266,4,0,https://www.youtube.com/watch?v=g3vc7SdL2oc,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,455,5485,0.32,0.23,0.32
skcpyLTANI8,New York Film Academy Presents: A Q&A with Jim Sturgess & Richard Raymond (pt 1 of 3),"Richard Raymond (Producer), and Jim Sturgess, Star of Hit Films such as 'Across the Universe' and '21', sat down for a Question and Answer Session with the students of The New York Film Academy. Watch as they discuss their new film 'Heartless'. and answer Questions from our Acting, Screenwriting, Filmmaking, and Producing Students at our Union Square Campus.

Jim Sturgess' IMDB Entry:
http://www.imdb.com/name/nm0836343/

Richard Raymond's IMDB Entry:
http://www.imdb.com/name/nm1995070/

'Heartless' IMDB Entry:
http://www.imdb.com/title/tt1220214/


Watch the Entire Q&A
Part 1: http://www.youtube.com/watch?v=skcpyLTANI8
Part 2: http://www.youtube.com/watch?v=g3vc7SdL2oc
Part 3: http://www.youtube.com/watch?v=wZPLkjPu-wo

For More Information about the New York Film Academy, go to http://www.nyfa.edu",2010-12-06 22:57:28+00:00,PT7M32S,4649,23,3,https://www.youtube.com/watch?v=skcpyLTANI8,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,452,5485,0.56,0.85,0.49
JBdVRyS7Jvs,"Scenes from ""S.W.A.T.2"" Directed by Zaher Merhi NEW YORK FILM ACADEMY STUDENT PROJECT","Scenes from a Short film produced at the New York Film Academy and directed by Zaher Merhi

2 Yr Filmmaking - Abu Dhabi

For more informations on the New York Film Academy, please visit www.nyfa.edu",2010-11-25 20:54:49+00:00,PT1M39S,1654,5,0,https://www.youtube.com/watch?v=JBdVRyS7Jvs,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,99,5497,0.3,0.3,0.3
wF0C5m0AII0,"Scenes from ""Stay"" Directed by Jack Elliot NEW YORK FILM ACADEMY STUDENT PROJECT","Scenes from a Short film produced at the New York Film Academy and directed by Jack Elliot

1 Yr Filmmaking - Abu Dhabi

For more informations on the New York Film Academy, please visit www.nyfa.edu",2010-11-25 19:02:35+00:00,PT2M1S,581,1,0,https://www.youtube.com/watch?v=wF0C5m0AII0,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,121,5497,0.17,0.11,0.17
PuZ0K2rj7xU,, ,2010-11-25 18:30:26+00:00,PT2M13S,253,2,0,https://www.youtube.com/watch?v=PuZ0K2rj7xU,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,133,5497,0.79,0.05,0.79
nTPaTm0KskM,"Scenes from ""Dream Come True"" Directed by Harecharan Sukumar NEW YORK FILM ACADEMY STUDENT PROJECT","Scenes from a Short film produced at the New York Film Academy and directed by Harecharan Sukumar
Abu Dhabi LA

For more informations on the New York Film Academy, please visit www.nyfa.edu",2010-11-25 15:34:40+00:00,PT2M3S,489,2,0,https://www.youtube.com/watch?v=nTPaTm0KskM,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,123,5497,0.41,0.09,0.41
